name,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
Changed The Way You Kiss Me - Radio Edit                                                                                                                                         ,Example                                         ,0.5811789038262669,0.811,0.9071272537576212,0.045315904139433545,0.008232931726907632,0.00029035532994923857,0.07750759878419453,0.21421319796954313,0.5936211972522081,34
Howl At The Moon - Radio Edit                                                                                                                                                    ,Stadiumx                                        ,0.531540847983454,0.934,0.9259398128525317,0.10806100217864924,0.05271084337349398,0.0009035532994923857,0.13880445795339413,0.1847715736040609,0.5979391560353288,34
Parachute - Radio Edit                                                                                                                                                           ,Otto Knows                                      ,0.6318510858324716,0.78,0.9234945062110789,0.04019607843137255,0.02058232931726908,3.0253807106598982e-05,0.32320162107396155,0.5959390862944162,0.5981073881957101,9
Legacy - Radio Edit                                                                                                                                                              ,Nicky Romero                                    ,0.6059979317476732,0.641,0.8836360079553977,0.04694989106753812,0.026907630522088357,0.0,0.27760891590678827,0.24162436548223348,0.5980933688490117,21
Apollo - Radio Edit                                                                                                                                                              ,Hardwell                                        ,0.579110651499483,0.742,0.8783215415213068,0.07254901960784314,0.015060240963855422,0.013604060913705583,0.6474164133738602,0.27918781725888325,0.5984391794009066,0
Alive - Radio Edit                                                                                                                                                               ,Krewella                                        ,0.5615305067218201,0.898,0.8797887255061785,0.05860566448801743,0.00927710843373494,0.00010558375634517765,0.08956433637284703,0.4751269035532995,0.5982382354315622,38
Red Lights                                                                                                                                                                       ,Tiësto                                          ,0.6763185108583247,0.83,0.8998565420103681,0.03986928104575163,0.0006315261044176707,1.1472081218274111e-06,0.12259371833839919,0.5563451776649746,0.5840880414972662,27
Spectrum                                                                                                                                                                         ,Zedd                                            ,0.6318510858324716,0.785,0.9058719963483421,0.03769063180827886,0.012751004016064257,0.0032994923857868016,0.12664640324214793,0.42030456852791875,0.6073741763633815,38
Ten Feet Tall                                                                                                                                                                    ,Afrojack                                        ,0.5408479834539814,0.861,0.921929509960549,0.07015250544662309,0.033734939759036145,0.0,0.1458966565349544,0.3512690355329949,0.5937146595635311,38
Outside (feat. Ellie Goulding)                                                                                                                                                   ,Calvin Harris                                   ,0.6680455015511892,0.823,0.9109093280297349,0.042919389978213505,0.21385542168674698,0.0,0.3262411347517731,0.4243654822335025,0.5983223515117528,9
You                                                                                                                                                                              ,Galantis                                        ,0.19027921406411583,0.871,0.9252225229043722,0.07200435729847494,0.008403614457831327,0.16954314720812183,0.1519756838905775,0.21319796954314718,0.5980279452310855,14
#SELFIE                                                                                                                                                                          ,The Chainsmokers                                ,0.8355739400206826,0.915,0.924700857487529,0.25381263616557737,0.013654618473895583,9.16751269035533e-06,0.07983789260385005,0.6568527918781726,0.5980840226178793,27
Miami 2 Ibiza                                                                                                                                                                    ,Swedish House Mafia                             ,0.7518097207859359,0.936,0.8909556258354798,0.08028322440087146,0.004176706827309236,1.969543147208122e-05,0.7092198581560284,0.6629441624365482,0.5840880414972662,37
Play Hard (feat. Ne-Yo & Akon) - New Edit                                                                                                                                        ,David Guetta                                    ,0.7476732161323681,0.87,0.929004597176486,0.04738562091503268,0.03514056224899599,0.0,0.6646403242147924,0.6883248730964467,0.6072807140520585,37
Five More Hours                                                                                                                                                                  ,Deorro                                          ,0.7228541882109617,0.883,0.9255322617456229,0.23856209150326796,0.02891566265060241,0.0,0.8277608915906788,0.5065989847715736,0.597976540959858,37
Eat Sleep Rave Repeat - Calvin Harris Remix                                                                                                                                      ,Fatboy Slim                                     ,0.7735263702171665,0.935,0.9086107397867693,0.1111111111111111,0.426706827309237,0.019492385786802027,0.15096251266464034,0.5868020304568528,0.598135426889107,2
Drinking from the Bottle (feat. Tinie Tempah)                                                                                                                                    ,Calvin Harris                                   ,0.687693898655636,0.886,0.9100616217273646,0.05599128540305011,0.04708835341365462,6.335025380710659e-05,0.05319148936170213,0.5380710659898477,0.598448525632039,27
Let The Bass Kick In Miami Bitch - Radio Mix                                                                                                                                     ,Chuckie                                         ,0.7869700103412617,0.926,0.9003782074272114,0.08431372549019607,0.05100401606425703,0.00265989847715736,0.11955420466058764,0.6284263959390862,0.5981681386980701,27
Last Night - Extended Mix                                                                                                                                                        ,Ian Carey                                       ,0.7383660806618407,0.958,0.8772782106876202,0.09793028322440087,0.055220883534136546,5.461928934010152e-06,0.22897669706180346,0.9035532994923857,0.5983363708584514,4
Get Up (Rattle)                                                                                                                                                                  ,Bingo Players                                   ,0.8283350568769391,0.985,0.9342701574777477,0.070479302832244,0.02058232931726908,6.964467005076142e-06,0.3009118541033435,0.7309644670050761,0.5981120613112763,18
+1 - Radio Edit                                                                                                                                                                  ,Martin Solveig                                  ,0.8086866597724923,0.803,0.9154086922500082,0.03943355119825708,0.11144578313253013,0.030253807106598984,0.11550151975683892,0.7868020304568528,0.5839291555680172,4
Till It Hurts                                                                                                                                                                    ,Yellow Claw                                     ,0.5667011375387798,0.886,0.9126536467673046,0.03366013071895425,0.0006265060240963856,0.0002781725888324873,0.1955420466058764,0.29847715736040603,0.677858778447591,34
As Your Friend                                                                                                                                                                   ,Afrojack                                        ,0.6773526370217167,0.769,0.9056600697727495,0.07494553376906318,0.04307228915662651,0.0,0.29584599797365757,0.8243654822335026,0.5982896397027898,18
Close to Me (feat. Gary Go)                                                                                                                                                      ,Benny Benassi                                   ,0.3174767321613237,0.886,0.922157738580418,0.275599128540305,0.11546184738955824,0.0,0.13272543059777103,0.27918781725888325,0.5985513341744941,14
Louder                                                                                                                                                                           ,DJ Fresh                                        ,0.40744570837642197,0.932,0.9603697303641877,0.051742919389978215,0.017570281124497995,0.010355329949238578,0.3586626139817629,0.482233502538071,0.6544277769989252,5
Bangarang (feat. Sirah)                                                                                                                                                          ,Skrillex                                        ,0.7404343329886246,0.972,0.9405953506569724,0.21350762527233116,0.014558232931726908,3.2690355329949235e-05,0.32117527862208717,0.5847715736040608,0.5141642132809944,9
Cinema (feat. Gary Go) - Skrillex Remix                                                                                                                                          ,Benny Benassi                                   ,0.656670113753878,0.983,0.9160607740210622,0.1895424836601307,0.009046184738955824,0.008111675126903554,0.06919959473150963,0.44060913705583754,0.6779989719145755,38
Make It Bun Dem                                                                                                                                                                  ,Skrillex                                        ,0.5749741468459153,0.881,0.9418669101105279,0.08932461873638345,0.0011947791164658636,0.0,0.0718338399189463,0.34213197969543147,0.49055096032524886,38
Internet Friends                                                                                                                                                                 ,Knife Party                                     ,0.6618407445708376,0.903,0.9285318378924717,0.20152505446623092,0.0010542168674698795,0.05106598984771573,0.17325227963525838,0.15431472081218273,0.5985279685966635,34
Decisions (feat. Miley Cyrus)                                                                                                                                                    ,Borgore                                         ,0.5842812823164426,0.934,0.9524306348016042,0.06677559912854031,0.0036244979919678715,2.3248730964467004e-06,0.2988855116514691,0.6436548223350254,0.6539604654423103,33
Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)                                                                                                                      ,Kid Cudi                                        ,0.7476732161323681,0.695,0.8933357242998272,0.06383442265795207,0.010542168674698796,0.003604060913705584,0.04650455927051672,0.6131979695431472,0.5981073881957101,29
Heads Will Roll - A-Trak Remix                                                                                                                                                   ,Yeah Yeah Yeahs                                 ,0.7631851085832472,0.607,0.9140067164422419,0.0920479302832244,0.007459839357429719,0.31979695431472077,0.07102330293819656,0.7908629441624365,0.616771811766905,29
Memories (feat. Kid Cudi)                                                                                                                                                        ,David Guetta                                    ,0.564632885211996,0.916,0.9140230184865182,0.2777777777777778,0.0014457831325301207,4.406091370558375e-06,0.25430597771023306,0.38071065989847713,0.6074255806346092,34
Ladi Dadi (feat. Wynter Gordon)                                                                                                                                                  ,Steve Aoki                                      ,0.8190279214064117,0.873,0.9094747481334159,0.07821350762527234,0.035542168674698796,4.3857868020304565e-06,0.596757852077001,0.8223350253807107,0.6215150240665451,18
Cudi the Kid (feat. Kid Cudi & Travis Barker) (feat. Kid Cudi & Travis Barker)                                                                                                   ,Steve Aoki                                      ,0.5563598759048605,0.855,0.8966450392879267,0.04183006535947712,0.11244979919678716,0.0003847715736040609,0.11246200607902737,0.35837563451776644,0.6729566802187018,38
Professional Griefers                                                                                                                                                            ,deadmau5                                        ,0.7538779731127198,0.486,0.8757784226141958,0.07930283224400872,8.965863453815261e-05,0.2700507614213198,0.24822695035460995,0.6517766497461929,0.5982288892004298,29
Louder Than Words (feat. Niles Mason) - Radio Edit                                                                                                                               ,David Guetta                                    ,0.6049638055842813,0.839,0.8933520263441036,0.22004357298474947,0.040361445783132534,1.0253807106598984e-05,0.13475177304964542,0.5431472081218274,0.5980700032711809,27
Sweet Disposition (Axwell Mix)                                                                                                                                                   ,The Temper Trap                                 ,0.703205791106515,0.722,0.8814026278895374,0.05522875816993464,0.02168674698795181,0.48121827411167506,0.14994934143870314,0.3593908629441624,0.5981307537735409,32
Antidote - Radio Edit                                                                                                                                                            ,Swedish House Mafia                             ,0.6701137538779731,0.859,0.8970362883505592,0.12091503267973856,0.006475903614457832,0.02862944162436548,0.13677811550151978,0.6426395939086295,0.5982989859339222,27
Revolution - Radio Mix                                                                                                                                                           ,R3HAB                                           ,0.6432264736297829,0.862,0.8984056600697727,0.04183006535947712,0.00994979919678715,0.021421319796954313,0.800405268490375,0.04791878172588832,0.5980045796532548,0
All Night - Original Mix                                                                                                                                                         ,Tujamo                                          ,0.7487073422957601,0.957,0.9235108082553553,0.0855119825708061,0.0029216867469879517,0.2426395939086294,0.12360688956433638,0.4243654822335025,0.5980700032711809,32
We Like To Party                                                                                                                                                                 ,Showtek                                         ,0.5904860392967942,0.909,0.8740178018323498,0.04477124183006535,0.00038052208835341367,0.949238578680203,0.3758865248226951,0.25888324873096447,0.5979718678442918,49
Who - Radio Edit                                                                                                                                                                 ,Tujamo                                          ,0.905894519131334,0.745,0.8711486420397118,0.06416122004357298,0.003875502008032129,0.9005076142131979,0.040526849037487336,0.3543147208121827,0.5840600028038694,49
Deep Down Low                                                                                                                                                                    ,Valentino Khan                                  ,0.8210961737331955,0.896,0.953441361546738,0.07374727668845316,0.0037248995983935745,0.6243654822335025,0.08875379939209727,0.5076142131979695,0.5888078882190756,32
I'm an Albatraoz                                                                                                                                                                 ,AronChupa                                       ,0.9131334022750776,0.817,0.8898633888689642,0.2559912854030501,0.6034136546184738,0.004558375634517766,0.11144883485309018,0.6040609137055837,0.5985232954810973,2
Red Lips (feat. Sam Bruno) - Skrillex Remix                                                                                                                                      ,Good Times Ahead                                ,0.5460186142709411,0.983,0.9270483518633237,0.15904139433551198,0.0005200803212851405,0.00032893401015228425,0.182370820668693,0.14314720812182738,0.677512967895696,34
Take Ü There (feat. Kiesza)                                                                                                                                                      ,Jack Ü                                          ,0.5604963805584282,0.879,0.9548596393987806,0.10032679738562092,0.05251004016064257,0.0,0.17325227963525838,0.1197969543147208,0.7471751016402636,34
Get Low                                                                                                                                                                          ,Dillon Francis                                  ,0.6970010341261634,0.932,0.9060024127025529,0.09357298474945534,0.028313253012048192,0.7208121827411167,0.6930091185410335,0.7390862944162436,0.4721388849946259,36
Blow - Radio Edit                                                                                                                                                                ,Martin Solveig                                  ,0.7921406411582214,0.922,0.943350396139676,0.050980392156862744,0.028313253012048192,0.008873096446700507,0.1458966565349544,0.6263959390862943,0.5981961773914669,27
Tung! - Radio Edit                                                                                                                                                               ,Deniz Koyu                                      ,0.7238883143743536,0.954,0.9076815232630172,0.10054466230936818,0.0029216867469879517,0.9065989847715735,0.899696048632219,0.9187817258883249,0.5981120613112763,36
Booty Bounce - Radio Edit                                                                                                                                                        ,Tujamo                                          ,0.6783867631851086,0.987,0.9412800365165792,0.03845315904139433,0.022590361445783132,0.39390862944162436,0.06372847011144883,0.5624365482233503,0.5981260806579747,32
Rave After Rave - Original Mix                                                                                                                                                   ,W&W                                             ,0.7145811789038262,0.816,0.9243911186462782,0.1059912854030501,0.002038152610441767,0.016446700507614213,0.1965552178318136,0.4944162436548223,0.5982756203560914,38
Kick out the Epic Motherfucker                                                                                                                                                   ,Dada Life                                       ,0.4033092037228542,0.879,0.8836197059111213,0.06470588235294118,0.0014457831325301207,0.0018274111675126903,0.32725430597771027,0.233502538071066,0.5978924248796673,34
Cannonball (Earthquake) - Radio Mix                                                                                                                                              ,Showtek                                         ,0.6670113753877973,0.937,0.921603469075022,0.05816993464052288,0.026004016064257028,0.15736040609137056,0.10233029381965554,0.7086294416243654,0.598009252768821,27
Turn Up The Speakers - Original Mix                                                                                                                                              ,Afrojack                                        ,0.7828335056876939,0.895,0.8806038277199961,0.06100217864923747,0.01676706827309237,0.9543147208121826,0.3566362715298885,0.2944162436548223,0.5982382354315622,49
Helicopter - Video Edit                                                                                                                                                          ,Martin Garrix                                   ,0.6039296794208894,0.96,0.904893873691761,0.041285403050108936,0.010441767068273093,0.5238578680203045,0.1773049645390071,0.16751269035532995,0.5981728118136361,49
You're Gonna Love Again                                                                                                                                                          ,NERVO                                           ,0.421923474663909,0.894,0.8932053079456164,0.07973856209150326,0.011144578313253013,0.017461928934010152,0.13677811550151978,0.27918781725888325,0.5887004065610543,5
Leave The World Behind - Radio Edit                                                                                                                                              ,Axwell                                          ,0.5429162357807653,0.849,0.8521567604577613,0.052723311546840956,0.0023293172690763055,0.0019898477157360406,0.3262411347517731,0.28121827411167516,0.5984158138230758,34
Rapture - Avicii New Generation Mix                                                                                                                                              ,Nadia Ali                                       ,0.5770423991726992,0.934,0.9117407322878289,0.03867102396514161,0.01857429718875502,0.21319796954314718,0.27862208713272546,0.39086294416243655,0.6075424085237628,32
Sunrise (Won't Get Lost) - Tommy Trash Radio Edit                                                                                                                                ,The Aston Shuffle                               ,0.6204756980351603,0.949,0.9336180757066936,0.144880174291939,0.0860441767068273,0.00010964467005076141,0.09078014184397164,0.4730964467005076,0.5935838123276789,38
Starlight (Could You Be Mine) - Radio Edit                                                                                                                                       ,Don Diablo                                      ,0.6938986556359876,0.688,0.8957973329855564,0.04161220043572984,0.018775100401606428,1.0761421319796955e-05,0.15096251266464034,0.1563451776649746,0.5982429085471284,21
Chemicals (feat. Thomas Troelsen)                                                                                                                                                ,Tiësto                                          ,0.547052740434333,0.955,0.935900361905383,0.08649237472766884,0.03453815261044177,4.619289340101523e-05,0.3576494427558257,0.09065989847715736,0.5887564839478481,34
Superlove (Avicii vs. Lenny Kravitz) - Radio Edit                                                                                                                                ,Avicii                                          ,0.6215098241985523,0.951,0.9269668416419419,0.04640522875816993,0.27208835341365467,0.8527918781725887,0.14792299898682879,0.982741116751269,0.5979671947287256,36
Alive (Radio Edit) [feat. Kate Elsworth]                                                                                                                                         ,Dirty South                                     ,0.655635987590486,0.682,0.8777020638388053,0.03965141612200436,0.006576305220883535,0.0010121827411167512,0.2026342451874367,0.315736040609137,0.5980886957334455,21
Sending My Love - Afrojack Edit                                                                                                                                                  ,R3HAB                                           ,0.5656670113753879,0.949,0.9259561148968081,0.1568627450980392,0.0022188755020080323,0.5543147208121827,0.689969604863222,0.09573604060913704,0.5979999065376886,17
Perfect Storm - Radio Edit                                                                                                                                                       ,Made In June                                    ,0.6390899689762152,0.735,0.8841902774607936,0.08344226579520697,0.019176706827309237,7.573604060913705e-06,0.3687943262411348,0.31065989847715736,0.598327024627319,9
Beam Me Up - Radio Edit                                                                                                                                                          ,CAZZETTE                                        ,0.5873836608066184,0.867,0.9257930944540446,0.04989106753812636,0.008795180722891567,2.913705583756345e-06,0.07892603850050658,0.3624365482233502,0.5887190990233189,38
Helium (feat. Jareth) - Radio Edit                                                                                                                                               ,Chris Lake                                      ,0.6370217166494313,0.884,0.9182126438655408,0.04084967320261438,4.7891566265060246e-05,0.0005025380710659899,0.331306990881459,0.6335025380710659,0.6073087527454554,9
Language - UK Edit                                                                                                                                                               ,Porter Robinson                                 ,0.5553257497414685,0.662,0.9011281014639236,0.04673202614379085,0.0853413654618474,0.01604060913705584,0.03454913880445795,0.31167512690355326,0.5985606804056265,21
Gold Skies                                                                                                                                                                       ,Sander van Doorn                                ,0.579110651499483,0.833,0.8748002999576147,0.05119825708061002,0.004116465863453816,0.07898477157360405,0.6889564336372848,0.22030456852791877,0.5981587924669377,0
Break Through The Silence - Radio Edit                                                                                                                                           ,Martin Garrix                                   ,0.5925542916235781,0.95,0.8938899938052232,0.07254901960784314,0.0029016064257028117,0.0012081218274111675,0.30293819655521786,0.15532994923857868,0.5982195429692977,34
Turn It Down (with Rebecca & Fiona) - Radio Edit                                                                                                                                 ,Kaskade                                         ,0.5263702171664943,0.669,0.8489778618238727,0.049564270152505446,0.053815261044176714,0.008477157360406091,0.3434650455927052,0.4192893401015228,0.5933501565493715,9
Niton (The Reason) - Radio Edit                                                                                                                                                  ,Eric Prydz                                      ,0.4508790072388832,0.945,0.9174790518731049,0.07276688453159041,0.0006536144578313253,0.18274111675126903,0.31610942249240126,0.36649746192893395,0.5979952334221226,5
Llove (Dada Life Remix)                                                                                                                                                          ,PMZ                                             ,0.6018614270941055,0.908,0.8746209774705748,0.09869281045751634,0.0035441767068273094,0.04710659898477157,0.5997973657548126,0.06375634517766497,0.5978410206084397,0
Stars Troll - Radio Edit                                                                                                                                                         ,Kaskade                                         ,0.5284384694932782,0.917,0.8974764435460206,0.30065359477124187,0.00782128514056225,0.00913705583756345,0.7112462006079028,0.18578680203045683,0.5980840226178793,0
Feed The Dada                                                                                                                                                                    ,Dada Life                                       ,0.7394002068252327,0.902,0.9183919663525806,0.20152505446623092,0.005451807228915663,0.0,0.09848024316109423,0.4477157360406091,0.5983316977428852,38
Feet On The Ground                                                                                                                                                               ,Nicky Romero                                    ,0.6783867631851086,0.884,0.9360959864366992,0.23420479302832242,0.21586345381526106,0.0,0.40324214792299906,0.37157360406091366,0.5888686387214356,9
Ode to the Bouncer                                                                                                                                                               ,Studio Killers                                  ,0.6597724922440538,0.973,0.923592318476737,0.057625272331154685,0.04698795180722892,0.00030761421319796953,0.07173252279635259,0.8771573604060913,0.5747838684050657,4
Hungry Hearts - Radio Edit                                                                                                                                                       ,Nause                                           ,0.6732161323681489,0.82,0.8892602132307391,0.03529411764705882,0.010240963855421689,0.006101522842639593,0.0657548125633232,0.38274111675126904,0.5979531753820272,38
Mash! - Original Radio Edit                                                                                                                                                      ,Picco                                           ,0.7321613236814891,0.862,0.9177398845815266,0.10337690631808279,0.011445783132530122,0.006619289340101522,0.8976697061803446,0.8456852791878172,0.6077994298799009,37
Made Of - Chuckie Dub Remix                                                                                                                                                      ,Nause                                           ,0.717683557394002,0.94,0.8725995239803072,0.055664488017429195,0.0002389558232931727,0.1634517766497462,0.08216818642350558,0.433502538071066,0.59393429599514,38
My Feeling - Deniz Koyu Remix Edit                                                                                                                                               ,Yenson                                          ,0.688728024819028,0.797,0.8853966287372437,0.0406318082788671,0.006495983935742972,0.0020406091370558377,0.270516717325228,0.8030456852791878,0.5981868311603346,18
Lies (Otto Knows Remix)                                                                                                                                                          ,BURNS                                           ,0.7383660806618407,0.718,0.8903198461087021,0.11437908496732026,0.032028112449799195,0.012791878172588832,0.19351570415400204,0.4050761421319797,0.5981961773914669,38
Burn the Disco - Radio Edit                                                                                                                                                      ,Felix Da Housecat feat. will.i.am               ,0.6494312306101344,0.88,0.8806853379413778,0.09553376906318083,0.1887550200803213,0.0003269035532994924,0.13576494427558258,0.24060913705583753,0.5887424646011495,34
Faith - Radio Edit                                                                                                                                                               ,Blasterjaxx                                     ,0.687693898655636,0.671,0.8703009357373415,0.0471677559912854,0.007289156626506025,0.0025380710659898475,0.14387031408308004,0.6081218274111675,0.5979064442263657,29
Pyramids                                                                                                                                                                         ,DVBBS                                           ,0.6970010341261634,0.955,0.9542727658048319,0.05305010893246187,0.00018875502008032128,0.03847715736040609,0.0629179331306991,0.23451776649746192,0.598355063320716,34
Lost                                                                                                                                                                             ,Sander van Doorn                                ,0.4053774560496381,0.912,0.9159792637996805,0.08681917211328975,0.004126506024096386,0.0006416243654822334,0.3900709219858156,0.32284263959390863,0.599303705780644,5
Walk Away                                                                                                                                                                        ,Tony Junior                                     ,0.6825232678386763,0.853,0.9217827915620619,0.130718954248366,0.05190763052208836,0.07675126903553299,0.038703140830800405,0.5147208121827411,0.5981915042759007,38
Lose Control - Radio Mix                                                                                                                                                         ,Ummet Ozcan                                     ,0.6473629782833505,0.979,0.9331779205112322,0.07527233115468408,0.011244979919678716,0.24365482233502536,0.3931104356636272,0.35532994923857864,0.5984625449787373,32
Pilot - Mix Cut                                                                                                                                                                  ,Julian Jordan                                   ,0.6845915201654602,0.975,0.9115451077565127,0.20152505446623092,0.0003624497991967872,0.005106598984771573,0.33434650455927056,0.18375634517766495,0.5979438291508948,34
Satisfaction Alarm - Hardwell Mashup Mix Cut                                                                                                                                     ,Benny Benassi                                   ,0.5822130299896587,0.996,0.8985197743797072,0.16775599128540306,0.00037248995983935745,0.233502538071066,0.28976697061803447,0.4020304568527919,0.5981681386980701,32
Bazaar (Official Sunburn Goa 2015 Anthem)                                                                                                                                        ,KSHMR                                           ,0.6018614270941055,0.979,0.9374979622444655,0.07777777777777778,0.12550200803212852,0.0015431472081218274,0.3434650455927052,0.19898477157360406,0.5982055236225992,34
Mad World - Bomb A Drop - Mix Cut                                                                                                                                                ,Hardwell                                        ,0.6639089968976215,0.961,0.9430569593427016,0.05544662309368192,0.0017670682730923696,0.007197969543147208,0.0745694022289767,0.1532994923857868,0.5980466376933502,34
Savannah - Original Mix                                                                                                                                                          ,Sandëro                                         ,0.7880041365046536,0.837,0.8483420820970949,0.07570806100217865,0.0017670682730923696,0.9604060913705582,0.13373860182370823,0.25685279187817256,0.598200850507033,49
Joyenergizer - Original Mix                                                                                                                                                      ,Sander van Doorn                                ,0.8179937952430197,0.981,0.8951615532587787,0.22331154684095858,0.003072289156626506,0.04213197969543147,0.24012158054711247,0.059695431472081215,0.5981494462358055,34
Dynamo - Original Mix                                                                                                                                                            ,Laidback Luke                                   ,0.6659772492244054,0.906,0.9295262625933293,0.08769063180827887,0.003945783132530121,0.9593908629441623,0.1975683890577508,0.09908629441624366,0.6028365811486518,49
Spank - Radio Edit                                                                                                                                                               ,The Bloody Beetroots                            ,0.516028955532575,0.923,0.9188158195037658,0.06546840958605664,0.002198795180722892,0.7685279187817259,0.20060790273556234,0.20710659898477154,0.6029861208467685,49
Recess                                                                                                                                                                           ,Skrillex                                        ,0.6804550155118925,0.93,0.9306511036483975,0.15359477124183005,0.023694779116465864,0.0,0.585612968591692,0.13401015228426397,0.48608813495957753,0
Paris                                                                                                                                                                            ,David Guetta                                    ,0.6938986556359876,0.935,0.8971830067490464,0.03867102396514161,0.014357429718875502,0.8436548223350253,0.04285714285714286,0.16243654822335024,0.6074442730968737,49
SLVR                                                                                                                                                                             ,Steve Angello                                   ,0.6814891416752844,0.619,0.8576668514231685,0.054466230936819175,0.004598393574297189,0.9868020304568527,0.09088145896656535,0.12081218274111674,0.5982288892004298,49
Astronomia                                                                                                                                                                       ,Vicetone                                        ,0.6752843846949328,0.945,0.9351830719572234,0.10457516339869281,0.005632530120481928,0.9289340101522843,0.4447821681864235,0.3299492385786802,0.5892471610822936,49
The Fusion                                                                                                                                                                       ,Omnia                                           ,0.5718717683557395,0.922,0.9042091878321542,0.05359477124183006,0.00022991967871485947,0.0004700507614213197,0.303951367781155,0.28426395939086296,0.6028739660731809,34
The Alphabeat                                                                                                                                                                    ,David Guetta                                    ,0.3971044467425026,0.823,0.9147729125232305,0.1721132897603486,0.030220883534136544,0.1634517766497462,0.6930091185410335,0.15837563451776648,0.5700032711808962,0
The Veldt - Radio Edit                                                                                                                                                           ,deadmau5                                        ,0.7611168562564633,0.759,0.8629324117244302,0.037799564270152505,0.05753012048192771,0.21015228426395938,0.07882472137791287,0.49238578680203043,0.5983503902051498,38
"The Island, Pt. I (Dawn)                                                                                                                                                       ",Pendulum                                        ,0.5977249224405378,0.893,0.9191907665221218,0.06067538126361655,6.174698795180724e-05,0.006385786802030456,0.14893617021276595,0.3786802030456852,0.5888966774148324,38
Midnight City - Eric Prydz Private Remix                                                                                                                                         ,M83                                             ,0.5594622543950363,0.854,0.8552052427374393,0.06525054466230937,0.0014558232931726907,0.7055837563451776,0.13069908814589667,0.3563451776649746,0.5842375811953829,49
Hardcore Vibes - Radio Edit                                                                                                                                                      ,Global Deejays                                  ,0.7311271975180972,0.892,0.8982426396270092,0.05261437908496732,0.0008514056224899599,0.000782741116751269,0.3191489361702128,0.2903553299492385,0.5982288892004298,34
Freakin' Out - Original Edit                                                                                                                                                     ,Global Deejays                                  ,0.7942088934850052,0.801,0.8644811059306837,0.04934640522875817,0.000178714859437751,0.010355329949238578,0.06666666666666667,0.6700507614213198,0.5980326183466517,27
Nein Mann - Radio Edit                                                                                                                                                           ,Laserkraft 3D                                   ,0.9524301964839711,0.633,0.8322845684848881,0.2037037037037037,0.021285140562249,0.02131979695431472,0.3434650455927052,0.7309644670050761,0.5979952334221226,53
Without The Sun - Extended Club Mix                                                                                                                                              ,Dash Berlin                                     ,0.5977249224405378,0.935,0.9464640865964592,0.03888888888888889,0.02530120481927711,0.0,0.0524822695035461,0.3512690355329949,0.588597598018599,38
Collide (feat. David Spekter)                                                                                                                                                    ,Blasterjaxx                                     ,0.5873836608066184,0.896,0.904893873691761,0.09782135076252724,0.0011646586345381528,2.4568527918781725e-06,0.4062816616008106,0.07675126903553299,0.5933408103182392,34
Into The Fire (feat. Anjulie)                                                                                                                                                    ,VINAI                                           ,0.6659772492244054,0.821,0.9189625379022529,0.033115468409586055,0.010240963855421689,2.9949238578680202e-06,0.3556231003039514,0.15228426395939085,0.49075190429459326,34
Dark River - Bonus Track                                                                                                                                                         ,Sebastian Ingrosso                              ,0.8086866597724923,0.699,0.8827067914316455,0.03246187363834423,0.03353413654618474,0.0003573604060913705,0.17831813576494426,0.7096446700507614,0.5889854666105893,29
Only for Your Love                                                                                                                                                               ,Nicky Romero                                    ,0.656670113753878,0.687,0.9041765837436014,0.033115468409586055,0.00018373493975903615,0.06578680203045685,0.09250253292806486,0.19593908629441623,0.5980513108089163,21
Dragon - Radio Edit                                                                                                                                                              ,Martin Garrix                                   ,0.5305067218200621,0.917,0.9121319813504614,0.06840958605664488,0.005451807228915663,0.8284263959390862,0.059979736575481266,0.14720812182741114,0.5982709472405252,49
Whatcha Need                                                                                                                                                                     ,W&W                                             ,0.40641158221303003,0.94,0.9146424961690196,0.07821350762527234,0.06656626506024096,0.002680203045685279,0.5531914893617023,0.3015228426395939,0.6073087527454554,0
